"Dte.","Barris","TOTAL ","Total","Espanya","Italia","Francia","Romania","Regne Unit","Alemanya","Russia","Portugal","Ucraina","Paisos Baixos","Polonia","Bulgaria","Suecia","Belgica","Irlanda","Resta paisos",,"Total ","Marroc, el","Algeria","Senegal","Resta paisos",,"Total","Bolivia","Equador","Peru","Colombia","Hondures","Brasil","Argentina","Republica Dominicana","Venezuela","Estats Units, els","Mexic","Paraguai","Xile","Cuba","Uruguai","El Salvador","Resta paisos",,"Total","Pakistan","Xina","Filipines","India","Bangladesh","Georgia","Armenia","Japo","Nepal","Resta paisos",,"Oceania","Apatrides/No consta"
3,"11. el Poble Sec - AEI Parc Montju�c",20.596,17.046,15.272,492,264,141,125,133,77,70,43,61,29,53,32,41,13,19,15,166,383,342,15,3,23,1.474,184,107,87,136,253,103,82,108,60,58,93,57,49,36,15,46,1.685,465,245,597,224,66,16,40,32,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"12. la Marina del Prat Vermell - AEI Zona Franca",567,516,507,2,0,2,0,0,2,0,0,0,1,0,0,2,0,0,0,0,7,7,0,0,0,37,0,6,0,4,2,3,0,0,1,1,14,0,4,1,1,0,7,1,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"13. la Marina de Port",15.654,14.219,13.762,59,23,90,23,9,38,15,30,32,7,1,12,60,8,1,3,46,190,146,19,3,22,731,54,112,125,70,54,91,43,31,13,13,34,26,3,25,7,30,513,70,189,180,34,14,3,4,19,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"14. la Font de la Guatlla",5.505,4.961,4.545,77,51,26,16,22,48,24,19,22,8,11,21,8,6,7,2,48,41,29,4,2,6,350,41,28,35,43,15,17,20,48,19,18,17,11,8,12,10,8,153,26,81,8,17,0,5,4,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"15. Hostafrancs",8.264,7.203,6.671,109,75,63,29,27,46,29,12,25,10,7,19,23,3,6,1,48,119,86,7,0,26,577,90,69,70,55,36,34,27,43,22,23,42,20,13,11,6,16,360,76,126,64,59,1,3,10,21,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"16. la Bordeta",9.728,8.945,8.615,74,35,40,14,10,21,7,22,18,5,3,25,14,2,5,2,33,94,80,0,2,12,487,73,64,49,48,51,37,22,24,14,9,39,12,5,14,7,19,200,26,103,17,43,0,2,0,9,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"17. Sants - Badal",12.886,11.357,10.858,85,50,102,24,12,44,22,30,21,11,5,38,4,5,2,5,39,122,87,12,1,22,1.065,213,122,121,83,133,53,38,40,34,25,102,34,5,16,9,37,341,67,162,45,23,4,7,6,27,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"18. Sants",21.578,19.442,18.367,241,151,116,81,56,86,43,59,27,14,21,30,20,10,8,7,105,190,139,18,3,30,1.410,260,142,159,141,114,77,68,74,54,43,119,44,22,30,21,42,529,100,242,49,58,10,21,20,29,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"19. les Corts",24.695,23.201,22.244,219,125,86,71,43,91,57,30,26,14,20,13,19,4,21,5,113,77,48,16,3,10,952,108,73,83,111,56,54,51,105,57,59,45,44,35,20,16,35,462,35,247,21,7,4,77,0,71,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"20. la Maternitat i Sant Ramon",12.651,11.786,11.356,95,52,31,36,20,46,13,26,19,6,7,7,11,3,3,2,53,60,29,9,0,22,636,57,48,74,82,64,26,34,48,38,30,41,23,16,20,9,26,168,7,64,6,16,0,22,1,52,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"21. Pedralbes",6.215,5.822,5.270,92,184,23,51,32,57,11,8,4,6,6,8,15,1,9,2,43,29,15,4,0,10,251,45,6,18,24,5,9,26,11,14,27,17,7,19,3,1,19,109,6,9,20,4,0,30,1,39,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"22. Vallvidrera, el Tibidabo i les Planes",2.377,2.294,2.055,45,38,8,26,34,17,2,2,6,12,9,2,1,4,5,0,28,3,2,0,0,1,71,6,5,5,1,0,1,6,3,1,3,7,7,16,2,3,5,9,0,3,1,0,0,1,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"23. Sarri�",13.213,12.591,11.704,184,304,25,65,48,56,24,10,9,27,16,6,18,1,15,6,73,47,26,7,2,12,382,58,8,29,25,7,23,21,23,10,34,29,8,64,10,2,31,191,3,38,21,8,0,77,0,44,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"24. les Tres Torres",8.742,8.226,7.833,72,76,7,52,29,22,17,7,9,16,5,6,14,1,13,3,44,18,9,2,2,5,362,33,9,19,11,6,26,11,27,13,16,32,9,129,3,3,15,131,7,16,31,9,0,49,0,19,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"25. Sant Gervasi - la Bonanova",13.693,12.957,12.278,151,114,36,65,42,65,23,25,14,22,14,7,7,2,9,6,77,55,33,9,0,13,510,68,25,35,49,11,36,40,30,27,34,51,8,51,5,11,29,170,5,65,46,8,2,14,1,29,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"26. Sant Gervasi - Galvany",25.629,24.146,22.815,293,260,48,128,74,115,44,29,19,42,35,12,17,3,31,8,173,84,45,11,3,25,1.042,119,38,91,101,37,58,56,61,56,83,74,39,125,17,13,74,344,18,84,97,9,0,36,4,96,6,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"27. el Putxet i el Farr�",15.876,14.888,13.946,233,158,57,87,68,64,44,23,29,19,19,2,12,0,15,5,107,59,39,2,4,14,749,59,34,78,91,16,31,42,60,53,48,65,48,59,13,15,37,171,13,77,13,5,0,17,0,46,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"28. Vallcarca i els Penitents",8.315,7.808,7.290,100,66,29,50,47,35,35,30,16,12,10,3,9,4,12,5,55,17,12,0,0,5,386,51,26,37,35,8,20,24,20,22,27,46,28,13,8,7,14,100,20,44,4,6,0,12,0,14,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"29. el Coll",3.864,3.567,3.323,52,38,26,20,12,21,8,10,13,2,2,1,6,1,6,3,23,32,28,2,0,2,224,35,11,18,20,9,28,14,18,21,5,11,13,3,3,2,13,38,10,5,4,3,0,4,0,12,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"30. la Salut",7.196,6.795,6.376,130,54,23,36,25,22,32,6,9,7,11,8,3,5,6,1,41,37,20,7,3,7,289,21,18,34,35,12,16,21,20,15,29,15,9,14,13,7,10,74,4,30,6,7,1,5,0,21,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"31. la Vila de Gr�cia",27.694,25.504,22.704,859,415,87,248,234,100,147,39,63,70,69,21,39,7,43,36,323,142,104,11,0,27,1.537,136,75,116,136,46,71,132,140,89,132,76,94,146,34,38,76,492,30,187,35,59,8,25,19,129,13,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"32. el Camp d'en Grassot i Gr�cia Nova",18.511,17.364,16.335,267,144,53,72,72,37,57,33,30,14,30,22,19,27,15,11,126,78,59,3,1,15,770,100,65,74,85,30,32,54,50,40,62,24,41,53,19,15,26,289,21,151,15,17,4,12,33,36,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"33. el Baix Guinard�",13.793,12.732,12.086,149,63,66,31,44,61,24,29,27,16,12,26,11,8,6,5,68,61,37,6,4,14,773,80,74,121,99,15,42,51,42,43,43,58,24,14,21,23,23,226,40,131,11,6,0,10,6,22,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"34. Can Bar�",4.713,4.377,4.136,45,33,25,18,12,28,7,9,11,1,6,3,8,1,5,0,29,22,16,3,0,3,228,24,20,26,19,8,21,18,21,11,6,8,20,5,4,4,13,84,26,37,2,2,0,7,1,9,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"35. el Guinard�",19.154,17.510,16.687,180,83,86,43,30,76,21,56,40,16,17,20,22,34,11,2,86,173,118,12,1,42,1.235,158,125,131,145,86,115,83,55,53,30,101,38,26,19,23,47,231,31,134,7,15,1,15,1,27,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"36. la Font d'en Fargues",4.959,4.801,4.685,24,18,16,7,9,6,1,10,2,2,1,1,1,4,1,0,13,20,15,2,0,3,120,35,17,8,6,1,11,7,9,4,4,7,5,2,2,1,1,18,1,12,2,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"37. el Carmel",16.480,15.059,14.475,88,47,107,15,6,76,27,37,27,9,7,20,24,31,3,7,53,166,119,15,7,25,1.070,256,187,110,68,48,98,44,29,22,22,73,19,9,13,24,48,185,54,89,6,15,0,6,5,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"38. la Teixonera",5.881,5.416,5.207,41,21,28,8,4,21,9,21,13,1,7,4,8,2,0,2,19,55,33,7,4,11,344,46,33,57,34,21,31,15,13,11,16,19,19,2,8,3,16,65,24,13,1,19,0,1,2,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"39. Sant Gen�s dels Agudells",3.645,3.368,3.252,23,5,10,11,3,15,8,11,6,2,0,1,6,3,0,1,11,34,21,3,0,10,204,17,22,33,12,13,37,14,8,12,3,8,8,2,4,5,6,39,14,10,1,3,0,3,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"40. Montbau",2.823,2.602,2.538,12,3,12,2,1,14,2,3,2,0,1,0,3,1,0,1,7,22,15,2,1,4,171,14,6,14,18,4,13,10,14,4,10,14,37,3,3,3,4,28,4,12,0,6,0,2,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"41. la Vall d'Hebron",2.838,2.683,2.578,16,5,18,7,5,17,4,10,2,0,1,4,6,1,0,0,9,8,2,0,1,5,132,4,4,23,22,5,15,4,8,15,1,5,22,0,2,0,2,14,0,13,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"42. la Clota",270,231,225,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,23,1,2,0,4,0,2,1,1,6,1,0,0,0,1,3,1,14,13,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"43. Horta",14.040,13.155,12.752,73,31,91,18,11,29,10,24,16,6,6,29,7,26,1,2,23,77,50,4,2,21,679,88,63,64,52,143,77,17,23,12,24,40,19,5,10,16,26,129,17,49,35,4,0,5,4,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"44. Vilapicina i la Torre Llobeta",13.766,12.617,12.174,62,31,54,14,8,57,8,28,22,6,6,57,24,40,2,0,24,62,45,2,3,12,890,204,114,98,93,68,87,44,19,23,7,45,22,6,21,8,31,196,30,148,1,3,0,1,0,13,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"45. Porta",12.936,11.615,11.198,43,18,54,6,6,53,18,36,14,9,6,41,10,82,5,1,15,157,99,11,8,39,975,162,122,108,87,112,108,31,53,28,11,71,17,3,28,14,20,188,42,108,8,8,4,1,3,14,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"46. el Tur� de la Peira",8.354,6.993,6.705,26,19,43,8,2,32,7,34,4,3,3,60,2,36,0,2,7,134,103,19,1,11,1.068,350,129,79,51,197,71,34,27,12,2,51,20,0,7,4,34,159,90,58,0,2,1,2,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"47. Can Peguera",1.191,1.136,1.116,7,0,6,0,1,1,0,0,0,0,1,0,0,0,1,0,3,16,14,0,0,2,32,5,7,0,3,3,1,3,3,1,0,0,4,0,2,0,0,7,0,2,1,3,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"48. la Guineueta",8.053,7.687,7.489,30,10,31,8,4,21,3,26,12,6,3,15,3,15,2,0,9,19,14,0,1,4,300,34,22,39,28,14,51,21,12,4,9,34,7,2,8,4,11,47,7,31,3,0,2,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"49. Canyelles",3.653,3.548,3.493,6,5,10,3,0,6,2,10,3,0,0,5,1,1,0,1,2,12,2,3,1,6,84,7,11,11,5,6,13,6,2,0,2,10,1,1,4,1,4,9,0,5,2,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"50. les Roquetes",8.071,6.823,6.512,29,13,115,3,6,38,6,27,10,2,2,10,10,25,0,0,15,179,111,3,1,64,914,60,131,39,33,42,463,12,27,12,1,28,7,2,9,18,30,155,72,38,3,28,1,3,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"51. Verdun",6.592,5.696,5.468,34,13,51,4,4,37,4,21,2,4,0,3,7,37,2,1,4,87,43,1,5,38,683,81,92,34,27,69,241,14,25,9,9,37,16,0,8,3,18,126,27,75,8,11,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"52. la Prosperitat",13.748,12.305,11.961,37,6,60,9,10,30,7,27,9,5,3,26,16,78,0,1,20,161,87,11,8,55,1.043,155,173,84,66,72,270,30,61,14,8,40,16,4,14,13,23,237,39,149,15,20,5,2,0,7,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"53. la Trinitat Nova",3.909,3.464,3.299,11,1,28,5,1,27,1,15,1,0,0,11,1,59,0,0,4,89,53,1,0,35,264,28,47,28,15,26,76,6,4,2,0,12,1,0,4,7,8,92,44,14,1,30,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"54. Torre Bar�",1.335,1.156,1.129,5,0,3,0,1,5,7,0,0,0,0,0,1,0,1,0,4,71,60,2,0,9,85,21,14,10,4,10,7,3,7,2,0,2,3,0,1,1,0,23,16,2,0,0,4,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"55. Ciutat Meridiana",5.193,4.027,3.870,11,1,39,2,1,23,7,17,16,9,0,3,4,9,0,0,15,308,147,3,2,156,669,42,174,34,14,120,211,9,14,3,0,18,4,2,6,4,14,188,151,17,4,5,0,2,0,9,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"56. Vallbona",689,631,612,1,2,4,2,0,0,0,5,2,0,0,0,1,0,0,0,2,15,13,1,0,1,26,5,1,3,2,1,3,0,3,0,0,3,0,0,1,0,4,17,8,7,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"57. la Trinitat Vella",4.905,3.869,3.703,21,4,57,3,1,12,3,13,0,3,0,15,6,10,5,0,13,296,235,18,3,40,408,38,99,50,18,55,55,8,19,1,2,25,9,0,4,8,17,332,265,33,6,15,1,1,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"58. Bar� de Viver",1.290,1.186,1.152,2,0,7,1,1,13,1,1,0,0,0,6,1,0,0,0,1,50,23,17,3,7,38,3,7,10,0,5,4,1,4,1,0,2,0,0,0,1,0,16,4,6,0,3,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"59. el Bon Pastor",6.340,5.814,5.614,14,13,42,5,0,21,16,25,5,2,3,6,9,20,1,0,18,84,64,3,3,14,333,90,66,22,17,16,52,10,9,9,4,11,9,3,5,5,5,109,33,50,5,16,0,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"60. Sant Andreu",29.859,28.398,27.796,117,48,80,39,21,70,12,40,15,13,6,40,21,13,5,4,58,144,101,12,1,30,1.024,139,112,155,91,76,92,50,46,42,20,61,42,17,30,21,30,292,46,198,6,4,3,10,1,24,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"61. la Sagrera",15.386,14.041,13.571,79,27,45,18,13,69,12,41,19,12,3,32,17,35,7,1,40,71,52,3,5,11,1.021,137,115,161,103,108,103,35,46,31,16,65,23,9,19,15,35,253,15,179,21,7,1,8,1,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"62. el Congr�s i els Indians",7.693,7.055,6.735,41,18,45,13,5,49,8,29,7,2,4,39,14,20,2,1,23,45,35,4,1,5,448,76,55,63,37,31,43,13,25,17,7,45,13,2,9,2,10,143,21,102,0,3,5,2,0,10,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"63. Navas",11.713,10.700,10.278,89,21,64,14,13,44,12,36,22,6,2,23,10,32,3,0,31,60,47,1,3,9,671,119,74,94,55,56,46,33,34,28,9,38,29,6,17,18,15,279,16,212,8,6,0,9,0,28,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"64. el Camp de l'Arpa del Clot",20.256,18.324,17.354,231,104,79,66,69,91,35,59,28,26,14,26,27,26,8,3,78,150,125,7,2,16,1.341,204,122,224,146,109,65,70,70,80,46,38,44,20,39,27,37,439,45,280,35,14,1,18,4,42,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"65. el Clot",14.045,12.969,12.323,139,60,88,30,36,51,29,41,19,9,12,32,19,17,4,2,58,124,100,10,1,13,677,77,69,83,60,46,44,33,62,31,31,49,29,13,16,23,11,273,25,208,6,7,4,9,0,14,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"66. el Parc i la Llacuna del Poblenou",7.644,6.915,6.233,183,83,40,45,37,40,24,25,23,26,22,8,28,0,5,9,84,83,67,2,3,11,411,28,16,25,63,19,15,30,42,15,35,34,21,31,13,11,13,230,26,143,13,11,0,8,0,29,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"67. la Vila Ol�mpica del Poblenou",4.781,4.542,4.007,146,75,20,59,39,37,26,4,15,19,9,1,11,2,8,6,58,15,12,0,1,2,173,13,6,12,17,2,5,23,28,13,10,0,5,22,6,3,8,51,2,22,2,8,0,7,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"68. el Poblenou",17.182,15.921,14.490,394,191,70,146,105,79,46,32,45,35,28,11,33,20,20,11,165,140,100,11,6,23,720,71,60,43,65,26,43,79,80,37,32,35,43,50,17,13,26,386,105,198,7,22,1,8,0,45,13,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"69. Diagonal Mar i el Front Mar�tim del Poblenou",6.852,6.439,5.747,140,95,28,48,42,128,24,18,27,21,11,3,16,6,15,2,68,42,28,8,0,6,254,10,9,16,42,6,3,25,38,40,17,4,4,20,1,8,11,115,9,64,4,10,0,5,0,23,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"70. el Bes�s i el Maresme",11.302,9.597,9.089,51,16,104,11,9,92,25,51,15,10,8,27,39,9,2,0,39,238,176,17,23,22,633,116,94,68,55,54,69,30,30,28,10,15,16,8,11,3,26,831,569,152,9,48,4,0,25,24,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"71. Proven�als del Poblenou",10.436,9.667,9.184,92,48,56,35,11,57,18,25,24,10,10,13,20,12,4,2,46,135,110,11,1,13,434,50,21,34,50,28,49,30,35,32,14,26,17,8,19,7,14,200,54,103,2,10,0,1,6,24,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"72. Sant Mart� de Proven�als",13.799,12.831,12.412,71,24,62,16,10,51,22,51,8,3,5,19,23,16,4,2,32,53,33,5,0,15,657,105,68,71,66,77,52,45,31,22,16,25,27,9,18,15,10,258,34,196,7,8,0,1,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"73. la Verneda i la Pau",15.119,14.024,13.600,57,23,98,6,8,64,9,37,14,7,4,14,20,19,3,0,41,99,67,8,7,17,656,77,102,68,60,63,47,55,38,15,9,39,32,3,13,9,26,339,64,250,11,5,1,2,0,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"No consta",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
